"","Year","Origin","percentDelayedFlights","percentTotalFlights","avgDelayTime","Origin2"
"657",2006,"EYW",0.833333333333333,3.3e-05,21.9090909090909,"Other"
"658",2006,"FAI",0.945244956772334,0.0001735,1.60060975609756,"Other"
"659",2006,"FAR",0.967359050445104,0.0001685,9,"Other"
"660",2006,"FAT",0.892107892107892,0.0005005,8.1063829787234,"Other"
"661",2006,"FAY",0.738738738738739,5.55e-05,26.2560975609756,"Other"
"662",2006,"FCA",0.932584269662921,8.9e-05,10.8072289156626,"Other"
"663",2006,"FLG",0.76530612244898,4.9e-05,9.84,"Other"
"664",2006,"FLL",0.882648784576697,0.002386,10.363722697056,"Other"
"665",2006,"FLO",0.566666666666667,3e-05,20.8823529411765,"Other"
"666",2006,"FNT",0.859960552268245,0.0002535,9.13990825688073,"Other"
"667",2006,"FSD",0.905963302752294,0.000218,13.9316455696203,"Other"
"668",2006,"FSM",0.879699248120301,6.65e-05,5.27350427350427,"Other"
"669",2006,"FWA",0.909090909090909,0.0001815,16.2727272727273,"Other"
"670",2006,"GEG",0.834165834165834,0.0005005,5.67784431137725,"Other"
"671",2006,"GFK",0.963636363636364,2.75e-05,2.45283018867925,"Other"
"672",2006,"GGG",0.907894736842105,3.8e-05,8.01449275362319,"Other"
"673",2006,"GJT",0.867021276595745,0.000188,6.19018404907975,"Other"
"674",2006,"GNV",0.71875,6.4e-05,14.4021739130435,"Other"
"675",2006,"GPT",0.886710239651416,0.0002295,9.73955773955774,"Other"
"676",2006,"GRB",0.886792452830189,0.000265,9.86808510638298,"Other"
"677",2006,"GRK",0.917582417582418,0.000182,11.185628742515,"Other"
"678",2006,"GRR",0.89640035118525,0.0005695,5.84818805093046,"Other"
"679",2006,"GSO",0.783009211873081,0.0004885,13.0823529411765,"Other"
"680",2006,"GSP",0.836526181353768,0.0003915,13.363358778626,"Other"
"681",2006,"GST",0.8,5e-06,11.125,"Other"
"682",2006,"GTF",0.947154471544715,0.000123,-2.99141630901288,"Other"
"683",2006,"GTR",0.622641509433962,2.65e-05,15.2121212121212,"Other"
"684",2006,"GUC",0.930232558139535,4.3e-05,-0.7875,"Other"
"685",2006,"HDN",0.935294117647059,8.5e-05,7.85534591194969,"Other"
"686",2006,"HKY",1,5e-07,-9,"Other"
"687",2006,"HLN",0.956521739130435,5.75e-05,-1.00909090909091,"Other"
"688",2006,"HNL",0.922174329501916,0.002088,0.18852246169826,"Other"
"689",2006,"HOU",0.726086956521739,0.001955,15.8312786192321,"Other"
"690",2006,"HPN",0.806122448979592,0.000245,16.453164556962,"Other"
"691",2006,"HRL",0.76271186440678,0.0002065,7.4,"Other"
"692",2006,"HSV",0.877064220183486,0.0002725,9.75523012552301,"Other"
"693",2006,"HTS",0.730769230769231,2.6e-05,-5.34210526315789,"Other"
"694",2006,"IAD",0.841760856632957,0.003362,16.7595406360424,"Other"
"695",2006,"IAH",0.903091861505047,0.007827,11.6608898634788,"Other"
"696",2006,"ICT",0.857905982905983,0.000468,8.51556662515567,"Other"
"697",2006,"IDA",0.950276243093923,9.05e-05,-1.31395348837209,"Other"
"698",2006,"ILG",0.928571428571429,7e-06,49.2307692307692,"Other"
"699",2006,"ILM",0.762331838565022,0.0001115,16.4411764705882,"Other"
"700",2006,"IND",0.902990797546012,0.001304,7.26624203821656,"Other"
"701",2006,"IPL",0.963414634146341,4.1e-05,13.4050632911392,"Other"
"702",2006,"ISO",0.645833333333333,2.4e-05,38.3870967741936,"Other"
"703",2006,"ISP",0.681125439624854,0.0004265,12.92082616179,"Other"
"704",2006,"ITO",0.924710424710425,0.000259,-2.72442588726514,"Other"
"705",2006,"IYK",0.902777777777778,3.6e-05,-1.50769230769231,"Other"
"706",2006,"JAC",0.918518518518519,0.000135,5.5,"Other"
"707",2006,"JAN",0.831742243436754,0.000419,12.7690100430416,"Other"
"708",2006,"JAX",0.809821428571429,0.00112,9.40077177508269,"Other"
"709",2006,"JFK",0.881422408157929,0.0038245,14.3055473153367,"Other"
"710",2006,"JNU",0.942492012779553,0.0001565,11.5254237288136,"Other"
"711",2006,"KOA",0.926984126984127,0.0004725,1.13812785388128,"Other"
"712",2006,"KTN",0.921212121212121,8.25e-05,8.53947368421053,"Other"
"713",2006,"LAN",0.821192052980132,0.000151,9.17741935483871,"Other"
"714",2006,"LAS",0.860762454198176,0.0064135,13.3465265827371,"Other"
"715",2006,"LAW",0.94375,8e-05,1.07284768211921,"Other"
"716",2006,"LAX",0.87859347576106,0.0082615,9.07756423503479,"Other"
"717",2006,"LBB",0.816260162601626,0.0003075,9.00996015936255,"Other"
"718",2006,"LCH",0.961165048543689,5.15e-05,10.040404040404,"Other"
"719",2006,"LEX",0.850393700787402,0.0003175,9.07592592592593,"Other"
"720",2006,"LFT",0.888297872340426,0.000188,10.5898203592814,"Other"
"721",2006,"LGA",0.887727272727273,0.0044,13.1569380440348,"Other"
"722",2006,"LGB",0.922394678492239,0.000451,4.56490384615385,"Other"
"723",2006,"LIH",0.929533678756477,0.0004825,-2.24749163879599,"Other"
"724",2006,"LIT",0.829655781112092,0.0005665,10.731914893617,"Other"
"725",2006,"LNK",0.92,0.0001125,15.5942028985507,"Other"
"726",2006,"LRD",0.880681818181818,8.8e-05,9.14838709677419,"Other"
"727",2006,"LSE",0.908333333333333,6e-05,3.03669724770642,"Other"
"728",2006,"LWB",0.722222222222222,9e-06,9,"Other"
"729",2006,"LWS",0.982456140350877,2.85e-05,-1.53571428571429,"Other"
"730",2006,"LYH",0.717948717948718,3.9e-05,4.46428571428571,"Other"
"731",2006,"MAF",0.807958477508651,0.000289,10.4817987152034,"Other"
"732",2006,"MBS",0.912442396313364,0.0001085,11.530303030303,"Other"
